,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Ticker,Open,High,Low,Close,Adj Close,Volume,CDLMARUBOZU,CDL3STARSINSOUTH,CDL3OUTSIDE,CDL3WHITESOLDIERS,CDLBREAKAWAY,CDLEVENINGSTAR,CDLHAMMER,CDLHARAMICROSS,CDLINVERTEDHAMMER,CDLMATCHINGLOW,CDLMORNINGDOJISTAR,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSTICKSANDWICH,CDLUNIQUE3RIVER,CDLTHRUSTING,CDLXSIDEGAP3METHODS,bull_pattern_count,bull_pattern_names,bear_pattern_count,bear_pattern_names,filtered
16849,16849,16849,16849,2023-12-22,ENS,102.4800033569336,103.19000244140624,101.88999938964844,102.5500030517578,102.5500030517578,191000,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
16851,16851,16851,16851,2023-12-27,ENS,103.66000366210938,104.0500030517578,103.02999877929688,103.5,103.5,140000,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
16852,16852,16852,16852,2023-12-28,ENS,103.0,104.02999877929688,102.45999908447266,102.97000122070312,102.97000122070312,202100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
16858,16858,16858,16858,2024-01-08,ENS,96.76000213623048,98.9800033569336,96.5,98.97000122070312,98.97000122070312,317700,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDL3OUTSIDE,0,,1
16860,16860,16860,16860,2023-12-04,ENSG,108.06999969482422,109.61000061035156,108.06999969482422,109.5500030517578,109.49248504638672,282700,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
16862,16862,16862,16862,2023-12-06,ENSG,108.9499969482422,109.08999633789062,106.7300033569336,106.75,106.6939468383789,243600,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLMARUBOZU,1
16863,16863,16863,16863,2023-12-07,ENSG,106.9000015258789,106.9000015258789,104.18000030517578,106.83999633789062,106.78389739990234,280100,0,0,0,0,0,0,100,100,0,100,0,0,0,0,0,0,0,0,0,3,"CDLHAMMER,CDLHARAMICROSS,CDLMATCHINGLOW",0,,1
16872,16872,16872,16872,2023-12-20,ENSG,114.12999725341795,114.12999725341795,110.29000091552734,110.37999725341795,110.3220443725586,459900,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLMARUBOZU,1
16876,16876,16876,16876,2023-12-27,ENSG,114.08999633789062,114.83000183105467,113.80999755859376,114.2699966430664,114.20999908447266,181100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
16877,16877,16877,16877,2023-12-28,ENSG,113.80999755859376,115.11000061035156,113.56999969482422,113.72000122070312,113.72000122070312,187100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,CDLINVERTEDHAMMER,0,,1
16882,16882,16882,16882,2024-01-05,ENSG,113.8000030517578,114.62999725341795,113.27999877929688,114.01000213623048,114.01000213623048,221100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
16883,16883,16883,16883,2024-01-08,ENSG,113.56999969482422,115.37999725341795,113.41999816894533,115.29000091552734,115.29000091552734,193900,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
16887,16887,16887,16887,2023-12-06,ENTG,106.58000183105467,107.5,104.9000015258789,105.01000213623048,105.01000213623048,879200,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,CDLMATCHINGLOW,0,,1
16896,16896,16896,16896,2023-12-19,ENTG,119.5,119.9000015258789,118.22000122070312,119.2300033569336,119.2300033569336,995000,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
16901,16901,16901,16901,2023-12-27,ENTG,121.91000366210938,122.54000091552734,120.73999786376952,121.5999984741211,121.5999984741211,864300,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
16902,16902,16902,16902,2023-12-28,ENTG,121.69000244140624,121.97000122070312,120.5999984741211,121.43000030517578,121.43000030517578,912600,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
16903,16903,16903,16903,2023-12-29,ENTG,120.7699966430664,121.98999786376952,119.55999755859376,119.81999969482422,119.81999969482422,811800,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,CDLINVERTEDHAMMER,0,,1
16910,16910,16910,16910,2023-12-04,ENV,39.290000915527344,41.0099983215332,39.290000915527344,40.84999847412109,40.84999847412109,599500,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
16915,16915,16915,16915,2023-12-11,ENV,42.43000030517578,42.84999847412109,42.09999847412109,42.380001068115234,42.380001068115234,416100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
16917,16917,16917,16917,2023-12-13,ENV,43.43999862670898,46.04999923706055,43.119998931884766,45.93000030517578,45.93000030517578,906300,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDL3OUTSIDE,0,,1
16922,16922,16922,16922,2023-12-20,ENV,48.40999984741211,49.83000183105469,48.40999984741211,48.52999877929688,48.52999877929688,766600,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,1,CDLINVERTEDHAMMER,0,,1
16927,16927,16927,16927,2023-12-28,ENV,49.25,49.790000915527344,48.68000030517578,49.63999938964844,49.63999938964844,397300,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLHAMMER,0,,1
16928,16928,16928,16928,2023-12-29,ENV,49.5,49.81999969482422,49.18000030517578,49.52000045776367,49.52000045776367,383600,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
16934,16934,16934,16934,2023-12-01,ENVA,41.02000045776367,42.79999923706055,41.02000045776367,42.66999816894531,42.66999816894531,208600,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
16936,16936,16936,16936,2023-12-05,ENVA,44.380001068115234,44.400001525878906,43.209999084472656,43.220001220703125,43.220001220703125,210600,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDLMARUBOZU,1
16949,16949,16949,16949,2023-12-22,ENVA,55.150001525878906,55.52999877929688,54.88999938964844,55.09999847412109,55.09999847412109,185600,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
16950,16950,16950,16950,2023-12-26,ENVA,55.15999984741211,56.0,54.10499954223633,55.93000030517578,55.93000030517578,145300,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLHAMMER,0,,1
16959,16959,16959,16959,2023-12-01,ENVX,11.010000228881836,12.425000190734863,10.90999984741211,12.390000343322754,12.390000343322754,5249700,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
16964,16964,16964,16964,2023-12-08,ENVX,11.199999809265137,11.859999656677246,11.109999656677246,11.760000228881836,11.760000228881836,3133300,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLMARUBOZU,0,,1
16965,16965,16965,16965,2023-12-11,ENVX,11.880000114440918,12.43000030517578,11.6899995803833,11.970000267028809,11.970000267028809,3403400,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,2,"CDL3OUTSIDE,CDLRICKSHAWMAN",0,,1
16966,16966,16966,16966,2023-12-12,ENVX,11.850000381469728,11.885000228881836,11.449999809265137,11.800000190734863,11.800000190734863,2541700,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLHAMMER,0,,1
16973,16973,16973,16973,2023-12-21,ENVX,13.859999656677246,14.100000381469728,13.329999923706056,13.850000381469728,13.850000381469728,4016400,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,2,"CDLHARAMICROSS,CDLRICKSHAWMAN",0,,1
16977,16977,16977,16977,2023-12-28,ENVX,12.880000114440918,13.100000381469728,12.710000038146973,12.899999618530272,12.899999618530272,3223400,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
16979,16979,16979,16979,2024-01-02,ENVX,12.31999969482422,12.640000343322754,12.020000457763672,12.220000267028809,12.220000267028809,3422400,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDL3OUTSIDE,1
16981,16981,16981,16981,2024-01-04,ENVX,11.899999618530272,12.399999618530272,11.5649995803833,11.899999618530272,11.899999618530272,6037800,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
16990,16990,16990,16990,2023-12-11,EOG,117.55999755859376,119.69000244140624,117.5,119.1999969482422,117.69087982177734,5004100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,0,1,CDLHARAMICROSS,1,CDLTHRUSTING,1
16993,16993,16993,16993,2023-12-14,EOG,117.87000274658205,121.26000213623048,117.79000091552734,120.5999984741211,120.5999984741211,4842400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,CDLSEPARATINGLINES,0,,1
16998,16998,16998,16998,2023-12-21,EOG,121.66000366210938,121.6999969482422,119.7699966430664,121.08000183105467,121.08000183105467,3841700,0,0,-100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLHAMMER,1,CDL3OUTSIDE,1
16999,16999,16999,16999,2023-12-22,EOG,122.20999908447266,123.01000213623048,121.4000015258789,122.2699966430664,122.2699966430664,1741900,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,CDLRICKSHAWMAN,0,,1
17007,17007,17007,17007,2024-01-05,EOG,121.8499984741211,122.05999755859376,119.52999877929688,120.37999725341795,120.37999725341795,2157100,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,CDL3OUTSIDE,1
17008,17008,17008,17008,2024-01-08,EOG,118.16999816894533,118.16999816894533,116.05999755859376,117.7699966430664,117.7699966430664,4243300,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,CDLHAMMER,0,,1
17012,17012,17012,17012,2023-12-06,EPAC,28.940000534057617,29.309999465942383,28.549999237060547,28.6299991607666,28.6299991607666,382500,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,CDLMATCHINGLOW,0,,1
