MRTN,Marten Transport,,,
MRTX,Mirati Therapeutics Inc,Healthcare,Biotechnology,USA
MRUS,Merus N.V,Healthcare,Biotechnology,Netherlands
MRVL,Marvell Technology Inc,Technology,Semiconductors,USA
MS,Morgan Stanley,Financial,Capital Markets,USA
MSA,MSA Safety Inc,Industrials,Security & Protection Services,USA
MSCI,MSCI Inc,Financial,Financial Data & Stock Exchanges,USA
MSEX,Middlesex Water Co.,Utilities,Utilities - Regulated Water,USA
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,USA
MSGE,Madison Square Garden Entertainment Corp.,Consumer Cyclical,Leisure,USA
MSGS,Madison Square Garden Sports Corp,Communication Services,Entertainment,USA
MSI,Motorola Solutions Inc,Technology,Communication Equipment,USA
MSM,MSC Industrial Direct Co.,,,
MSTR,Microstrategy Inc.,Technology,Software - Application,USA
MT,ArcelorMittal,Basic Materials,Steel,Luxembourg
MTB,M & T Bank Corp,Financial,Banks - Regional,USA
MTCH,Match Group Inc.,Communication Services,Internet Content & Information,USA
MTD,Mettler-Toledo International,,,
MTDR,Matador Resources Co,Energy,Oil & Gas E&P,USA
MTG,MGIC Investment Corp,Financial,Insurance - Specialty,USA
MTH,Meritage Homes Corp.,Consumer Cyclical,Residential Construction,USA
MTN,Vail Resorts Inc.,Consumer Cyclical,Resorts & Casinos,USA
MTRN,Materion Corp,Basic Materials,Other Industrial Metals & Mining,USA
MTSI,MACOM Technology Solutions Holdings Inc,Technology,Semiconductors,USA
MTX,Minerals Technologies,,,
MTZ,Mastec Inc.,Industrials,Engineering & Construction,USA
MU,Micron Technology Inc.,Technology,Semiconductors,USA
MUR,Murphy Oil Corp.,Energy,Oil & Gas E&P,USA
MUSA,Murphy USA Inc,Consumer Cyclical,Specialty Retail,USA
MWA,Mueller Water Products Inc,Industrials,Specialty Industrial Machinery,USA
MXL,MaxLinear Inc,Technology,Semiconductors,USA
MYGN,Myriad Genetics,,,
MYRG,MYR Group Inc,Industrials,Engineering & Construction,USA
NABL,N-able Inc,Technology,Information Technology Services,USA
NAMS,NewAmsterdam Pharma Company NV,Healthcare,Biotechnology,Netherlands
NAPA,Duckhorn Portfolio Inc,Consumer Defensive,Beverages - Wineries & Distilleries,USA
NARI,Inari Medical Inc,Healthcare,Medical Devices,USA
NATL,NCR Atleos Corp,Technology,Software - Application,USA
NAVI,Navient Corp,Financial,Credit Services,USA
NBHC,National Bank Holdings Corp,Financial,Banks - Regional,USA
NBIX,Neurocrine Biosciences,,,
NBTB,NBT Bancorp. Inc.,Financial,Banks - Regional,USA
NCLH,Norwegian Cruise Line Holdings Ltd,Consumer Cyclical,Travel Services,USA
NCNO,Ncino Inc.,Technology,Software - Application,USA
NDAQ,Nasdaq Inc,Financial,Financial Data & Stock Exchanges,USA
NDSN,Nordson Corp.,Industrials,Specialty Industrial Machinery,USA
NE,Noble Corp Plc,Energy,Oil & Gas Drilling,USA
NEE,NextEra Energy Inc,Utilities,Utilities - Regulated Electric,USA
NEM,Newmont Corp,Basic Materials,Gold,USA
NEO,Neogenomics Inc.,Healthcare,Diagnostics & Research,USA
NEOG,Neogen Corp.,Healthcare,Diagnostics & Research,USA
NEP,NextEra Energy Partners LP,Utilities,Utilities - Renewable,USA
NET,Cloudflare Inc,Technology,Software - Infrastructure,USA
NEU,NewMarket Corp.,Basic Materials,Specialty Chemicals,USA
NEXT,NextDecade Corporation,Energy,Oil & Gas E&P,USA
NFE,New Fortress Energy Inc,Utilities,Utilities - Regulated Gas,USA
NFG,National Fuel Gas Co.,Energy,Oil & Gas Integrated,USA
NFLX,Netflix Inc.,Communication Services,Entertainment,USA
NG,Novagold Resources Inc.,Basic Materials,Gold,USA
NGG,National Grid Plc ADR,Utilities,Utilities - Regulated Electric,United Kingdom
NGVT,Ingevity Corp,Basic Materials,Specialty Chemicals,USA
NHC,National Healthcare Corp.,Healthcare,Medical Care Facilities,USA
NHI,National Health Investors,,,
NI,NiSource Inc,Utilities,Utilities - Regulated Gas,USA
NIC,Nicolet Bankshares Inc.,Financial,Banks - Regional,USA
NJR,New Jersey Resources Corporation,Utilities,Utilities - Regulated Gas,USA
NKE,Nike,,,
NLY,Annaly Capital Management Inc,Real Estate,REIT - Mortgage,USA
NMFC,New Mountain Finance Corporation,Financial,Asset Management,USA
NMIH,NMI Holdings Inc,Financial,Insurance - Specialty,USA
NMRA,Neumora Therapeutics Inc.,Healthcare,Biotechnology,USA
NMRK,Newmark Group Inc,Real Estate,Real Estate Services,USA
NNI,Nelnet Inc,Financial,Credit Services,USA
NNN,NNN REIT Inc,Real Estate,REIT - Retail,USA
NOC,Northrop Grumman Corp.,Industrials,Aerospace & Defense,USA
NOG,Northern Oil and Gas Inc.,Energy,Oil & Gas E&P,USA
NOK,Nokia Corp ADR,Technology,Communication Equipment,Finland
NOMD,Nomad Foods Limited,Consumer Defensive,Packaged Foods,United Kingdom
NOV,NOV Inc,Energy,Oil & Gas Equipment & Services,USA
NOVA,Sunnova Energy International Inc,Technology,Solar,USA
NOVT,Novanta Inc,Technology,Scientific & Technical Instruments,USA
NOW,ServiceNow Inc,Technology,Software - Application,USA
NPO,Enpro Inc,Industrials,Specialty Industrial Machinery,USA
NRDS,Nerdwallet Inc,Communication Services,Internet Content & Information,USA
NRG,NRG Energy Inc.,Utilities,Utilities - Independent Power Producers,USA
NRP,Natural Resource Partners LP,Energy,Thermal Coal,USA
NS,Nustar Energy L P,Energy,Oil & Gas Midstream,USA
NSA,National Storage Affiliates Trust,Real Estate,REIT - Industrial,USA
NSC,Norfolk Southern Corp.,Industrials,Railroads,USA
NSIT,Insight Enterprises Inc.,Technology,Electronics & Computer Distribution,USA
NSP,Insperity Inc,Industrials,Staffing & Employment Services,USA
NSSC,NAPCO Security Technologies Inc,Industrials,Security & Protection Services,USA
NTAP,Netapp Inc,Technology,Computer Hardware,USA
NTCT,Netscout Systems Inc,Technology,Software - Infrastructure,USA
NTLA,Intellia Therapeutics Inc,Healthcare,Biotechnology,USA
NTNX,Nutanix Inc,Technology,Software - Infrastructure,USA
NTR,Nutrien Ltd,Basic Materials,Agricultural Inputs,Canada
NTRA,Natera Inc,Healthcare,Diagnostics & Research,USA
NTRS,Northern Trust Corp.,Financial,Asset Management,USA
NTRSO,Northern Trust Corporation,Financial,Asset Management,USA
NTST,Netstreit Corp,Real Estate,REIT - Retail,USA
NUE,Nucor Corp.,Basic Materials,Steel,USA
NUVL,Nuvalent Inc,Healthcare,Biotechnology,USA
NVCR,NovoCure Ltd,Healthcare,Medical Devices,United Kingdom
NVDA,NVIDIA Corp,Technology,Semiconductors,USA
NVEE,NV5 Global Inc,Industrials,Engineering & Construction,USA
NVEI,Nuvei Corporation,Technology,Software - Infrastructure,Canada
NVGS,Navigator Holdings Ltd,Energy,Oil & Gas Midstream,United Kingdom
NVO,Novo Nordisk ADR,Healthcare,Biotechnology,Denmark
NVR,NVR Inc.,Consumer Cyclical,Residential Construction,USA
NVS,Novartis AG ADR,Healthcare,Drug Manufacturers - General,Switzerland
NVST,Envista Holdings Corp,Healthcare,Medical Instruments & Supplies,USA
NVT,nVent Electric plc,Industrials,Electrical Equipment & Parts,United Kingdom
NVTS,Navitas Semiconductor Corp,Technology,Semiconductors,USA
NWBI,Northwest Bancshares Inc,Financial,Banks - Regional,USA
NWE,NorthWestern Energy Group Inc,Utilities,Utilities - Diversified,USA
NWG,NatWest Group Plc ADR,Financial,Banks - Regional,United Kingdom
NWL,Newell Brands Inc,Consumer Defensive,Household & Personal Products,USA
NWLI,National Western Life Group Inc,Financial,Insurance - Life,USA
NWN,Northwest Natural Holding Co,Utilities,Utilities - Regulated Gas,USA
NWS,News Corp,Communication Services,Entertainment,USA
NWSA,News Corp,Communication Services,Entertainment,USA
NXE,NexGen Energy Ltd,Energy,Uranium,Canada
NXPI,NXP Semiconductors NV,Technology,Semiconductors,Netherlands
NXST,Nexstar Media Group Inc,Communication Services,Entertainment,USA
NXT,Nextracker Inc,Technology,Solar,USA
NYCB,New York Community Bancorp Inc.,Financial,Banks - Regional,USA
NYT,New York Times Co.,Communication Services,Publishing,USA
O,Realty Income Corp.,Real Estate,REIT - Retail,USA
OBDC,Blue Owl Capital Corp,Financial,Credit Services,USA
OBK,Origin Bancorp Inc,Financial,Banks - Regional,USA
OC,Owens Corning,Industrials,Building Products & Equipment,USA
OCFC,OceanFirst Financial Corp.,Financial,Banks - Regional,USA
OCSL,Oaktree Specialty Lending Corporation,Financial,Credit Services,USA
ODFL,Old Dominion Freight Line,,,
ODP,ODP Corporation,Consumer Cyclical,Specialty Retail,USA
OEC,Orion S.A,Basic Materials,Specialty Chemicals,Luxembourg
OFG,OFG Bancorp,Financial,Banks - Regional,USA
OGE,Oge Energy Corp.,Utilities,Utilities - Regulated Electric,USA
OGN,Organon & Co.,Healthcare,Drug Manufacturers - General,USA
OGS,ONE Gas Inc,Utilities,Utilities - Regulated Gas,USA
OHI,Omega Healthcare Investors,,,
OI,O-I Glass Inc,Consumer Cyclical,Packaging & Containers,USA
OII,Oceaneering International,,,
OKE,Oneok Inc.,Energy,Oil & Gas Midstream,USA
OKTA,Okta Inc,Technology,Software - Infrastructure,USA
OLED,Universal Display Corp.,Technology,Electronic Components,USA
OLK,Olink Holding AB (publ) ADR,Healthcare,Diagnostics & Research,Sweden
OLLI,Ollies Bargain Outlet Holdings Inc,Consumer Defensive,Discount Stores,USA
OLN,Olin Corp.,Basic Materials,Specialty Chemicals,USA
OLPX,Olaplex Holdings Inc,Consumer Cyclical,Specialty Retail,USA
OMC,Omnicom Group,,,
OMCL,Omnicell,,,
OMF,OneMain Holdings Inc,Financial,Credit Services,USA
OMI,Owens & Minor,,,
ON,ON Semiconductor Corp.,Technology,Semiconductors,USA
ONB,Old National Bancorp,Financial,Banks - Regional,USA
ONON,On Holding AG,Consumer Cyclical,Footwear & Accessories,Switzerland
ONTO,Onto Innovation Inc.,Technology,Semiconductor Equipment & Materials,USA
OPCH,Option Care Health Inc.,Healthcare,Medical Care Facilities,USA
OPEN,Opendoor Technologies Inc,Real Estate,Real Estate Services,USA
OPRA,Opera Ltd ADR,Communication Services,Internet Content & Information,Norway
OR,Osisko Gold Royalties Ltd,Basic Materials,Gold,Canada
ORA,Ormat Technologies Inc,Utilities,Utilities - Renewable,USA
ORAN,Orange. ADR,Communication Services,Telecom Services,France
ORCL,Oracle Corp.,Technology,Software - Infrastructure,USA
ORI,Old Republic International Corp.,Financial,Insurance - Diversified,USA
ORLY,O'Reilly Automotive,,,
OSCR,Oscar Health Inc,Healthcare,Healthcare Plans,USA
OSIS,OSI Systems,,,
OSK,Oshkosh Corp,Industrials,Farm & Heavy Construction Machinery,USA
OTEX,Open Text Corp,Technology,Software - Application,Canada
OTIS,Otis Worldwide Corp,Industrials,Specialty Industrial Machinery,USA
OTTR,Otter Tail Corporation,Utilities,Utilities - Diversified,USA
OUT,Outfront Media Inc,Real Estate,REIT - Specialty,USA
OVV,Ovintiv Inc,Energy,Oil & Gas E&P,USA
OWL,Blue Owl Capital Inc,Financial,Asset Management,USA
OXM,Oxford Industries,,,
OXY,Occidental Petroleum Corp.,Energy,Oil & Gas E&P,USA
OZK,Bank OZK,Financial,Banks - Regional,USA
PAA,Plains All American Pipeline LP,Energy,Oil & Gas Midstream,USA
PAAS,Pan American Silver Corp,Basic Materials,Gold,Canada
PACB,Pacific Biosciences of California Inc,Healthcare,Medical Devices,USA
PAG,Penske Automotive Group Inc,Consumer Cyclical,Auto & Truck Dealerships,USA
PAGP,Plains GP Holdings LP,Energy,Oil & Gas Midstream,USA
PANW,Palo Alto Networks Inc,Technology,Software - Infrastructure,USA
PAR,Par Technology Corp.,Technology,Software - Application,USA
PARA,Paramount Global,Communication Services,Entertainment,USA
PARR,Par Pacific Holdings Inc,Energy,Oil & Gas Refining & Marketing,USA
PATH,UiPath Inc,Technology,Software - Infrastructure,USA
PATK,Patrick Industries,,,
PAY,Paymentus Holdings Inc,Technology,Software - Infrastructure,USA
PAYC,Paycom Software Inc,Technology,Software - Application,USA
PAYO,Payoneer Global Inc,Technology,Software - Infrastructure,USA
PAYX,Paychex Inc.,Industrials,Staffing & Employment Services,USA
PB,Prosperity Bancshares Inc.,Financial,Banks - Regional,USA
PBA,Pembina Pipeline Corporation,Energy,Oil & Gas Midstream,Canada
PBF,PBF Energy Inc,Energy,Oil & Gas Refining & Marketing,USA
PBH,Prestige Consumer Healthcare Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA
PCAR,Paccar Inc.,Industrials,Farm & Heavy Construction Machinery,USA
PCG,PG&E Corp.,Utilities,Utilities - Regulated Electric,USA
PCH,PotlatchDeltic Corp,Real Estate,REIT - Specialty,USA
PCOR,Procore Technologies Inc,Technology,Software - Application,USA
PCRX,Pacira BioSciences Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA
PCTY,Paylocity Holding Corp,Technology,Software - Application,USA
PCVX,Vaxcyte Inc,Healthcare,Biotechnology,USA
PD,Pagerduty Inc,Technology,Software - Application,USA
PDCO,Patterson Companies Inc.,Healthcare,Medical Distribution,USA
PDFS,PDF Solutions Inc.,Technology,Software - Application,USA
PEAK,Healthpeak Properties Inc.,Real Estate,REIT - Healthcare Facilities,USA
PEB,Pebblebrook Hotel Trust,Real Estate,REIT - Hotel & Motel,USA
PEBO,Peoples Bancorp,,,
PECO,Phillips Edison & Company Inc,Real Estate,REIT - Retail,USA
PEG,Public Service Enterprise Group Inc.,Utilities,Utilities - Regulated Electric,USA
PEGA,Pegasystems Inc.,Technology,Software - Application,USA
PEN,Penumbra Inc,Healthcare,Medical Devices,USA
PENN,PENN Entertainment Inc,Consumer Cyclical,Resorts & Casinos,USA
PEP,PepsiCo Inc,Consumer Defensive,Beverages - Non-Alcoholic,USA
PFBC,Preferred Bank (Los Angeles,,,
PFE,Pfizer Inc.,Healthcare,Drug Manufacturers - General,USA
PFG,Principal Financial Group Inc,Financial,Asset Management,USA
PFGC,Performance Food Group Company,Consumer Defensive,Food Distribution,USA
PFS,Provident Financial Services Inc,Financial,Banks - Regional,USA
PFSI,PennyMac Financial Services Inc.,Financial,Mortgage Finance,USA
PG,Procter & Gamble Co.,Consumer Defensive,Household & Personal Products,USA
PGNY,Progyny Inc,Healthcare,Health Information Services,USA
PGR,Progressive Corp.,Financial,Insurance - Property & Casualty,USA
PGRE,Paramount Group Inc,Real Estate,REIT - Office,USA
PGTI,PGT Innovations Inc,Industrials,Building Products & Equipment,USA
PH,Parker-Hannifin Corp.,Industrials,Specialty Industrial Machinery,USA
PHG,Koninklijke Philips N.V. ADR,Healthcare,Medical Devices,Netherlands
PHIN,PHINIA Inc,Consumer Cyclical,Auto Parts,USA
PHM,PulteGroup Inc,Consumer Cyclical,Residential Construction,USA
PHR,Phreesia Inc,Healthcare,Health Information Services,USA
PHVS,Pharvaris NV,Healthcare,Biotechnology,Netherlands
PHYS,Sprott Physical Gold Trust,Financial,Asset Management,Canada
PI,Impinj Inc,Technology,Communication Equipment,USA
PII,Polaris Inc,Consumer Cyclical,Recreational Vehicles,USA
PINC,Premier Inc,Healthcare,Health Information Services,USA
PINS,Pinterest Inc,Communication Services,Internet Content & Information,USA
PIPR,Piper Sandler Co's,Financial,Capital Markets,USA
PJT,PJT Partners Inc,Financial,Capital Markets,USA
PK,Park Hotels & Resorts Inc,Real Estate,REIT - Hotel & Motel,USA
PKG,Packaging Corp Of America,Consumer Cyclical,Packaging & Containers,USA
PLAB,Photronics,,,
PLAY,Dave & Buster's Entertainment Inc,Communication Services,Entertainment,USA
PLD,Prologis Inc,Real Estate,REIT - Industrial,USA
PLMR,Palomar Holdings Inc,Financial,Insurance - Property & Casualty,USA
PLNT,Planet Fitness Inc,Consumer Cyclical,Leisure,USA
PLRX,Pliant Therapeutics Inc,Healthcare,Biotechnology,USA
PLTR,Palantir Technologies Inc,Technology,Software - Infrastructure,USA
PLUG,Plug Power Inc,Industrials,Electrical Equipment & Parts,USA
PLUS,ePlus Inc,Technology,Software - Application,USA
PLXS,Plexus Corp.,Technology,Electronic Components,USA
PLYA,Playa Hotels & Resorts N.V.,Consumer Cyclical,Resorts & Casinos,Netherlands
PLYM,Plymouth Industrial Reit Inc,Real Estate,REIT - Industrial,USA
PM,Philip Morris International Inc,Consumer Defensive,Tobacco,USA
PMT,Pennymac Mortgage Investment Trust,Real Estate,REIT - Mortgage,USA
PNC,PNC Financial Services Group Inc,Financial,Banks - Regional,USA
PNFP,Pinnacle Financial Partners Inc.,Financial,Banks - Regional,USA
PNM,PNM Resources Inc,Utilities,Utilities - Regulated Electric,USA
PNR,Pentair plc,Industrials,Specialty Industrial Machinery,United Kingdom
PNW,Pinnacle West Capital Corp.,Utilities,Utilities - Regulated Electric,USA
PODD,Insulet Corporation,Healthcare,Medical Devices,USA
POOL,Pool Corporation,Industrials,Industrial Distribution,USA
POR,Portland General Electric Co,Utilities,Utilities - Regulated Electric,USA
POST,Post Holdings Inc,Consumer Defensive,Packaged Foods,USA
POWI,Power Integrations Inc.,Technology,Semiconductors,USA
PPBI,Pacific Premier Bancorp,,,
PPC,Pilgrim's Pride Corp.,Consumer Defensive,Packaged Foods,USA
PPG,PPG Industries,,,
PPL,PPL Corp,Utilities,Utilities - Regulated Electric,USA
PR,Permian Resources Corp,Energy,Oil & Gas E&P,USA
PRCT,Procept BioRobotics Corp,Healthcare,Medical Devices,USA
PRDO,Perdoceo Education Corporation,Consumer Defensive,Education & Training Services,USA
PRFT,Perficient Inc.,Technology,Information Technology Services,USA
PRG,PROG Holdings Inc,Industrials,Rental & Leasing Services,USA
PRGO,Perrigo Company plc,Healthcare,Drug Manufacturers - Specialty & Generic,Ireland
PRGS,Progress Software Corp.,Technology,Software - Application,USA
PRI,Primerica Inc,Financial,Insurance - Life,USA
PRIM,Primoris Services Corp,Industrials,Engineering & Construction,USA
PRK,Park National Corp.,Financial,Banks - Regional,USA
PRMW,Primo Water Corporation,Consumer Defensive,Beverages - Non-Alcoholic,USA
PRO,Pros Holdings Inc,Technology,Software - Application,USA
PRTA,Prothena Corporation plc,Healthcare,Biotechnology,Ireland
PRU,Prudential Financial Inc.,Financial,Insurance - Life,USA
PRVA,Privia Health Group Inc,Healthcare,Health Information Services,USA
PSA,Public Storage.,Real Estate,REIT - Industrial,USA
PSEC,Prospect Capital Corporation,Financial,Asset Management,USA
PSLV,Sprott Physical Silver Trust,Financial,Asset Management,Canada
PSMT,Pricesmart Inc.,Consumer Defensive,Discount Stores,USA
PSN,Parsons Corp,Technology,Information Technology Services,USA
PSO,Pearson plc ADR,Communication Services,Publishing,United Kingdom
PSTG,Pure Storage Inc,Technology,Computer Hardware,USA
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,USA
PTC,PTC Inc,Technology,Software - Application,USA
PTCT,PTC Therapeutics Inc,Healthcare,Biotechnology,USA
PTEN,Patterson-UTI Energy Inc,Energy,Oil & Gas Drilling,USA
PTGX,Protagonist Therapeutics Inc,Healthcare,Biotechnology,USA
PTON,Peloton Interactive Inc,Consumer Cyclical,Leisure,USA
PTVE,Pactiv Evergreen Inc,Consumer Cyclical,Packaging & Containers,USA
PUK,Prudential plc ADR,Financial,Insurance - Life,United Kingdom
PVH,PVH Corp,Consumer Cyclical,Apparel Manufacturing,USA
PWR,Quanta Services,,,
PWSC,PowerSchool Holdings Inc,Technology,Software - Application,USA
PX,P10 Inc,Financial,Asset Management,USA
PXD,Pioneer Natural Resources Co.,Energy,Oil & Gas E&P,USA
PYCR,Paycor HCM Inc,Technology,Software - Application,USA
PYPL,PayPal Holdings Inc,Financial,Credit Services,USA
PZZA,Papa John's International,,,
QCOM,Qualcomm,,,
QDEL,QuidelOrtho Corporation,Healthcare,Medical Devices,USA
QGEN,Qiagen NV,Healthcare,Diagnostics & Research,Netherlands
QLYS,Qualys Inc,Technology,Software - Infrastructure,USA
QRTEB,Qurate Retail Inc,Consumer Cyclical,Internet Retail,USA
QRVO,Qorvo Inc,Technology,Semiconductors,USA
QS,QuantumScape Corp,Consumer Cyclical,Auto Parts,USA
QSR,Restaurant Brands International Inc,Consumer Cyclical,Restaurants,Canada
QTRX,Quanterix Corp,Healthcare,Medical Devices,USA
QTWO,Q2 Holdings Inc,Technology,Software - Application,USA
R,Ryder System,,,
RACE,Ferrari N.V.,Consumer Cyclical,Auto Manufacturers,Italy
RAMP,LiveRamp Holdings Inc,Technology,Software - Infrastructure,USA
RARE,Ultragenyx Pharmaceutical Inc.,Healthcare,Biotechnology,USA
RBA,RB Global Inc,Industrials,Specialty Business Services,USA
RBC,RBC Bearings Inc.,Industrials,Tools & Accessories,USA
RBCAA,Republic Bancorp,,,
RBLX,Roblox Corporation,Communication Services,Electronic Gaming & Multimedia,USA
RC,Ready Capital Corp,Real Estate,REIT - Mortgage,USA
RCI,Rogers Communications Inc.,Communication Services,Telecom Services,Canada
RCKT,Rocket Pharmaceuticals Inc,Healthcare,Biotechnology,USA
RCL,Royal Caribbean Group,Consumer Cyclical,Travel Services,USA
RCM,R1 RCM Inc.,Healthcare,Health Information Services,USA
RCUS,Arcus Biosciences Inc,Healthcare,Biotechnology,USA
RDFN,Redfin Corp,Real Estate,Real Estate Services,USA
RDN,Radian Group,,,
RDNT,Radnet Inc,Healthcare,Diagnostics & Research,USA
REG,Regency Centers Corporation,Real Estate,REIT - Retail,USA
REGN,Regeneron Pharmaceuticals,,,
RELX,RELX Plc ADR,Industrials,Specialty Business Services,United Kingdom
RELY,Remitly Global Inc,Technology,Software - Infrastructure,USA
RES,RPC,,,
REVG,REV Group Inc,Industrials,Farm & Heavy Construction Machinery,USA
REXR,Rexford Industrial Realty Inc,Real Estate,REIT - Industrial,USA
REYN,Reynolds Consumer Products Inc,Consumer Cyclical,Packaging & Containers,USA
REZI,Resideo Technologies Inc,Industrials,Security & Protection Services,USA
RF,Regions Financial Corp.,Financial,Banks - Regional,USA
RGA,Reinsurance Group Of America,,,
RGEN,Repligen Corp.,Healthcare,Medical Instruments & Supplies,USA
RGLD,Royal Gold,,,
RH,RH,Consumer Cyclical,Specialty Retail,USA
RHI,Robert Half Inc,Industrials,Staffing & Employment Services,USA
RHP,Ryman Hospitality Properties Inc,Real Estate,REIT - Hotel & Motel,USA
RIG,Transocean Ltd,Energy,Oil & Gas Drilling,Switzerland
RIO,Rio Tinto plc ADR,Basic Materials,Other Industrial Metals & Mining,United Kingdom
RIOT,Riot Platforms Inc,Financial,Capital Markets,USA
RITM,Rithm Capital Corporation,Real Estate,REIT - Mortgage,USA
RIVN,Rivian Automotive Inc,Consumer Cyclical,Auto Manufacturers,USA
RJF,Raymond James Financial,,,
RKLB,Rocket Lab USA Inc,Industrials,Aerospace & Defense,USA
RKT,Rocket Companies Inc,Financial,Mortgage Finance,USA
RL,Ralph Lauren Corp,Consumer Cyclical,Apparel Manufacturing,USA
RLAY,Relay Therapeutics Inc,Healthcare,Biotechnology,USA
RLI,RLI Corp.,Financial,Insurance - Property & Casualty,USA
RLJ,RLJ Lodging Trust,Real Estate,REIT - Hotel & Motel,USA
RMBS,Rambus Inc.,Technology,Semiconductors,USA
RMD,Resmed Inc.,Healthcare,Medical Instruments & Supplies,USA
RNG,RingCentral Inc.,Technology,Software - Application,USA
RNST,Renasant Corp.,Financial,Banks - Regional,USA
ROAD,Construction Partners Inc,Industrials,Engineering & Construction,USA
ROCK,Gibraltar Industries Inc.,Industrials,Building Products & Equipment,USA
ROG,Rogers Corp.,Technology,Electronic Components,USA
ROIC,Retail Opportunity Investments Corp,Real Estate,REIT - Retail,USA
ROIV,Roivant Sciences Ltd,Healthcare,Biotechnology,United Kingdom
ROK,Rockwell Automation Inc,Industrials,Specialty Industrial Machinery,USA
ROKU,Roku Inc,Communication Services,Entertainment,USA
ROL,Rollins,,,
ROP,Roper Technologies Inc,Technology,Software - Application,USA
ROST,Ross Stores,,,
ROVR,Rover Group Inc,Communication Services,Internet Content & Information,USA
RPD,Rapid7 Inc,Technology,Software - Infrastructure,USA
RPM,RPM International,,,
RPRX,Royalty Pharma plc,Healthcare,Biotechnology,USA
RRC,Range Resources Corp,Energy,Oil & Gas E&P,USA
RRR,Red Rock Resorts Inc,Consumer Cyclical,Resorts & Casinos,USA
RRX,Regal Rexnord Corp,Industrials,Specialty Industrial Machinery,USA
RS,Reliance Steel & Aluminum Co.,Basic Materials,Steel,USA
RSG,Republic Services,,,
RTO,Rentokil Initial Plc. ADR,Industrials,Specialty Business Services,United Kingdom
RTX,RTX Corp,Industrials,Aerospace & Defense,USA
RUM,Rumble Inc,Technology,Software - Application,USA
RUN,Sunrun Inc,Technology,Solar,USA
RUSHA,Rush Enterprises Inc,Consumer Cyclical,Auto & Truck Dealerships,USA
RUSHB,Rush Enterprises Inc,Consumer Cyclical,Auto & Truck Dealerships,USA
RVLV,Revolve Group Inc,Consumer Cyclical,Internet Retail,USA
RVMD,Revolution Medicines Inc,Healthcare,Biotechnology,USA
RVTY,Revvity Inc.,Healthcare,Diagnostics & Research,USA
RXO,RXO Inc,Industrials,Trucking,USA
RXRX,Recursion Pharmaceuticals Inc,Healthcare,Biotechnology,USA
RXST,RxSight Inc,Healthcare,Medical Devices,USA
RY,Royal Bank Of Canada,Financial,Banks - Diversified,USA
RYAAY,Ryanair Holdings Plc ADR,Industrials,Airlines,Ireland
RYAN,Ryan Specialty Holdings Inc,Financial,Insurance - Specialty,USA
RYI,Ryerson Holding Corp.,Industrials,Metal Fabrication,USA
RYN,Rayonier Inc.,Real Estate,REIT - Specialty,USA
RYTM,Rhythm Pharmaceuticals Inc.,Healthcare,Biotechnology,USA
RYZB,RayzeBio Inc.,Healthcare,Biotechnology,USA
S,SentinelOne Inc,Technology,Software - Infrastructure,USA
SABR,Sabre Corp,Consumer Cyclical,Travel Services,USA
SAFE,Safehold Inc.,Real Estate,REIT - Diversified,USA
SAFT,Safety Insurance Group,,,
SAGE,Sage Therapeutics Inc,Healthcare,Biotechnology,USA
SAH,Sonic Automotive,,,
SAIA,Saia Inc.,Industrials,Trucking,USA
SAIC,Science Applications International Corp.,Technology,Information Technology Services,USA
SAM,Boston Beer Co.,,,
SAN,Banco Santander S.A. ADR,Financial,Banks - Diversified,Spain
SANA,Sana Biotechnology Inc,Healthcare,Biotechnology,USA
SAND,Sandstorm Gold Ltd,Basic Materials,Gold,Canada
SANM,Sanmina Corp,Technology,Electronic Components,USA
SAP,Sap SE ADR,Technology,Software - Application,Germany
SASR,Sandy Spring Bancorp,Financial,Banks - Regional,USA
SATS,EchoStar Corp,Technology,Communication Equipment,USA
SAVA,Cassava Sciences Inc,Healthcare,Biotechnology,USA
SAVE,Spirit Airlines Inc,Industrials,Airlines,USA
SBAC,SBA Communications Corp,Real Estate,REIT - Specialty,USA
SBCF,Seacoast Banking Corp. Of Florida,Financial,Banks - Regional,USA
SBH,Sally Beauty Holdings Inc,Consumer Cyclical,Specialty Retail,USA
SBLK,Star Bulk Carriers Corp,Industrials,Marine Shipping,Greece
SBR,Sabine Royalty Trust,Energy,Oil & Gas E&P,USA
SBRA,Sabra Healthcare REIT Inc,Real Estate,REIT - Healthcare Facilities,USA
SBUX,Starbucks Corp.,Consumer Cyclical,Restaurants,USA
SCCO,Southern Copper Corporation,Basic Materials,Copper,USA
SCHL,Scholastic Corp.,Communication Services,Publishing,USA
SCHW,Charles Schwab Corp.,Financial,Capital Markets,USA
SCI,Service Corp. International,Consumer Cyclical,Personal Services,USA
SCL,Stepan Co.,Basic Materials,Specialty Chemicals,USA
SCS,Steelcase,,,
SDGR,Schrodinger Inc,Healthcare,Health Information Services,USA
SEAS,SeaWorld Entertainment Inc,Consumer Cyclical,Leisure,USA
SEB,Seaboard Corp.,Industrials,Conglomerates,USA
SEE,Sealed Air Corp.,Consumer Cyclical,Packaging & Containers,USA
